name
Geng Le
Hiep Thi Le
Samuel Le Bihan
Charlotte Le Bon
Reginald Le Borg
Kelly Le Brock
Jean-Paul Le Chanois
Bernard Le Coq
Eva Le Gallienne
Steve Le Marquand
Paul Le Mat
John Le Mesurier
Anne Le Ny
Sylvestra Le Touzel
Matt LeBlanc
Adam LeFevre
James LeGros
William LeMassena
Rosetta LeNoire
Baby LeRoy
Mervyn LeRoy
Rosemary Leach
Cloris Leachman
Philip Leacock
Margaret Leahy
Leandra Leal
David Lean
Zarah Leander
Lina Leandersson
Evelyn Lear
Norman Lear
Denis Leary
Pierre Lebeau
Tony Leblanc
Yvette Lebon
Françoise Lebrun
Alberto Lecchi
Ginette Leclerc
Michel Leclerc
Patrice Leconte
Mimi Leder
Francis Lederer
David Ross Lederman
Carlo Ledesma
Heath Ledger
Fernand Ledoux
Virginie Ledoyen
Aarif Lee
Alexondra Lee
Ang Lee
Angelica Lee
Anna Lee
Belinda Lee
Benson Lee
Beom-soo Lee
Bernard Lee
Brandon Lee
Bruce Lee
Byung-hun Lee
Carl Lee
Chang-dong Lee
Christopher Lee
Chung-ah Lee
Crystal Lee
Florence Lee
Gwen Lee
Gypsy Rose Lee
Ha-Nui Lee
Ha-na Lee
Han Lee
Hana Mae Lee
Hong-chi Lee
Hwan-kyung Lee
Hyun-Jae Lee
Hyun-woo Lee
Jack Lee
Jae-kyoo Lee
Jason Lee
Jason Scott Lee
Je-hoon Lee
Jeong-beom Lee
Jeong-hyang Lee
John H. Lee
Jong-hyuk Lee
Jong-suk Lee
Joon-gi Lee
Joon-ik Lee
Jung-jae Lee
Jung-jin Lee
Kang-sheng Lee
Ki Hong Lee
Kihong Lee
Malcolm D. Lee
Mark Guóhuáng Lee
Mi-yeon Lee
Michele Lee
Min-jung Lee
Min-ki Lee
Na-young Lee
Peggy Lee
Pei-Chen Lee
Pinky Lee
Re Lee
Rowland V. Lee
Ruta Lee
Ryan Lee
Sam Lee
Sang-yoon Lee
Seok-hoon Lee
Shawn Lee
Sheryl Lee
Soon-jae Lee
Sophie Lee
Spike Lee
Sun-kyun Lee
Theresa Lee
Vivi Lee
Waise Lee
Will Yun Lee
Yeon-Hee Lee
Yo-won Lee
Young-ae Lee
Linda Lee Cadwell
Herbert I. Leeds
Leelavathi
Erica Leerhsen
André Lefaur
Rachelle Lefevre
Stuart Legg
Alison Leggatt
Mirtha Legrand
John Leguizamo
Michael Lehmann
Hao Lei
Huang Lei
Huangxiao Lei
Kesheng Lei
Hans Leibelt
Sr. Fritz Leiber
Ron Leibman
Barbara Leigh
Janet Leigh
Jennifer Jason Leigh
Mike Leigh
Vivien Leigh
Margaret Leighton
Mitchell Leisen
Donovan Leitch
Virginia Leith
Tyron Leitso
Joaquim Leitão
David Leland
Sebastián Lelio
Shimpal Lelisi
Gilles Lellouche
Claude Lelouch
Michael Lembeck
Kris Lemche
Jack Lemmon
Kasi Lemmons
Paul Leni
B. Lenin
Harry Lennix
John Lennon
Noémie Lenoir
Lotte Lenya
Umberto Lenzi
Edoardo Leo
Melissa Leo
Brett Leonard
Jacqueline Leonard
Joshua Leonard
Lu Leonard
Robert Sean Leonard
Robert Z. Leonard
Marco Leonardi
Tony Leondis
Ignazio Leone
Sergio Leone
John R. Leonetti
Isabella Leong
Dimitri Leonidas
Stephanie Leonidas
Yevgeny Leonov
Mikko Leppilampi
Logan Lerman
Michael Lerner
Sam Lerner
Philippe Leroy
Philippine Leroy-Beaulieu
Carole Lesley
Joan Leslie
Rose Leslie
Adrian Lester
Buddy Lester
Louise Lester
Mark Lester
Mark L. Lester
Richard Lester
Ron Lester
Louis Leterrier
Jared Leto
Matt Letscher
Al Lettieri
Rudolf Lettinger
Tracy Letts
Bryan Leung
Edmond Leung
Gigi Leung
Jade Leung
Ken Leung
Tony (Chiu-Wai) Leung
Tony (Ka-Fai) Leung
Martin Lev
Brian Levant
Oscar Levant
Jeremy Leven
Sam Levene
Johnny Lever
Shaike Levi
Zachary Levi
Henry Levin
James Levine
Jerry Levine
Jonathan Levine
Joseph E. Levine
Ted Levine
Barry Levinson
Dani Levy
Don Levy
Eugene Levy
Jane Levy
Ralph Levy
Shawn Levy
José Lewgoy
Ben Lewin
Charlotte Lewis
Damian Lewis
Fiona Lewis
Gary Lewis
Geoffrey Lewis
George J. Lewis
Jenifer Lewis
Jenny Lewis
Jerry Lewis
Jerry Lee Lewis
Joseph H. Lewis
Juliette Lewis
Lincoln Lewis
Ralph Lewis
Rawle D. Lewis
Richard Lewis
Richard J. Lewis
Ronald Lewis
Shaznay Lewis
Sheldon Lewis
Tom E. Lewis
Vera Lewis
Walter P. Lewis
Johan Leysen
Eriberto Leão
Thierry Lhermitte
Baotian Li
Bingbing Li
Chen Li
Cheyong Li
Dingjia Li
Ethan Li
Fei'er Li
Feng Li
Fenghsin Li
Guangjie Li
Hongtao Li
Jet Li
Jiangwen Li
Jianyi Li
Jingjing Li
Jiuxiao Li
Lili Li
Liren Li
Longyin Li
Mengnan Li
Miaoke Li
Nina Chi Li
Niuxing Li
Rentang Li
Sierra Li
Sun Li
Tian-Lu Li
Wei Li
Xuejian Li
Yang Li
Yifeng Li
Yixiao Li
Yu Li
Yuchun Li
Zhangchao Li
Zhangguo Li
Zhiyu Li
Zhuozhuo Li
Zonghan Li
Ding Liang
Rachel Liang
Wen-Yin Liang
Chun Liao
Fan Liao
Liana Liberato
Stefan Liberski
Richard Libertini
Richard Liberty
Mitchell Lichtenstein
Anders Danielsen Lie
Wolfgang Liebeneiner
Jaeden Lieberher
Jeff Lieberman
Robert Lieberman
Jonathan Liebesman
Riton Liebman
Gerhard Liebmann
Harry Liedtke
Jan Josef Liefers
Albert Lieven
Heinz Lieven
Igor Lifanov
Marilyn Lightstone
Matthew Lillard
Beatrice Lillie
Evangeline Lilly
Maxi Lim
Xian Lim
Kevin Lima
Doug Liman
Upendra Limaye
Yvonne Lime
Brigitte Lin
Chi-Ling Lin
Chiling Lin
Crystal Lin
Gengxin Lin
JJ Lin
Johnny Chung-Jen Lin
Justin Lin
Ling Lin
Mei-hsiu Lin
Mei-shiu Lin
Ruby Lin
Shan Lin
Shiga Lin
Shino Lin
Wang Lin
Yun Lin
Abbey Lincoln
Andrew Lincoln
Elmo Lincoln
Fred J. Lincoln
Bogusław Linda
Chad Lindberg
Gunnel Lindblom
Jennie Linden
Max Linder
Viveca Lindfors
Peter Lindgren
Thure Lindhardt
Kirsten Lindholm
Audra Lindley
Delroy Lindo
Vincent Lindon
John V. Lindsay
Margaret Lindsay
Michael Lindsay-Hogg
Jörgen Lindström
Leopold Lindtberg
Richard Lineback
Bai Ling
Chendu Ling
Mudigonda Lingamurthy
Hamish Linklater
Lorelei Linklater
Richard Linklater
Mark Linn-Baker
Laura Linney
Alex D. Linz
Margo Lion
Ray Liotta
Maureen Lipman
Jonathan Lipnicki
Peggy Lipton
Steven Lisberger
Natalya Lisenko
Virna Lisi
Ray Lissner
Francis Lister
Moira Lister
Tom (Jr.) Lister
John Litel
John Lithgow
Cleavon Little
Dwight H. Little
Natasha Little
Little Richard
Lucien Littlefield
Miguel Littín
Anatole Litvak
Bingjian Liu
Esther Liu
Gordon Liu
Guancheng Liu
Haoran Liu
Hua Liu
Kai-chi Liu
Kaichi Liu
Lili Liu
Lucy Liu
Peiqi Liu
Qiong Liu
Rene Liu
Ruilin Liu
Shishi Liu
Sola Liu
Tony Liu
Vieven Liu
Will Liu
Xiaodong Liu
Xiaoguang Liu
Xiaoqing Liu
Yan Liu
Ye Liu
Yifei Liu
Yu-Jou Liu
Zhibing Liu
Zhihong Liu
Blake Lively
Eric Lively
Jason Lively
Roger Livesey
Margaret Livingston
Paul Livingston
Robert Livingston
Ron Livingston
Carlo Lizzani
Claudia Llosa
Luis Llosa
Christopher Lloyd
Danny Lloyd
Doris Lloyd
Emily Lloyd
Eric Lloyd
Frank Lloyd
Harold Lloyd
Jake Lloyd
Kathleen Lloyd
Norman Lloyd
Phyllida Lloyd
Henry Lloyd-Hughes
Hoi-Pang Lo
Lieh Lo
Mang Lo
Wei Lo
Luigi Lo Cascio
Enrico Lo Verso
Ken Loach
Amy Locane
Carol Locatell
Philip Locke
Sondra Locke
Spencer Locke
Calvin Lockhart
Gene Lockhart
Kathleen Lockhart
Heather Locklear
Gary Lockwood
Margaret Lockwood
Angel Locsin
Rio Locsin
John Loder
John Lodge
Valentina Lodovini
Jeanette Loff
Jacob Lofland
Joshua Logan
Phyllis Logan
Stanley Logan
Robert Loggia
Donal Logue
Lindsay Lohan
Alison Lohman
Kristanna Loken
Lokesh
Aleksei Loktev
Gina Lollobrigida
Herbert Lom
Herbert Lomas
Carole Lombard
Michael Lombard
Francisco Lombardi
Lou Lombardo
Ulli Lommel
Richard Loncraine
Alexandra London
Daniel London
Jason London
Jeremy London
Julie London
John Lone
Kenneth Lonergan
Audrey Long
Avon Long
Howie Long
Justin Long
Nia Long
Shelley Long
Walter Long
John Longden
Terence Longdon
Claudine Longet
Raymond Longford
Malisa Longo
Eva Longoria
Michael Lonsdale
Richard Loo
Nancy Loomis
Anita Loos
Theodor Loos
Erik Van Looy
George Lopez
Gerry Lopez
Jennifer Lopez
Perry Lopez
Trini Lopez
Jack Lord
Peter Lord
Traci Lords
Sophia Loren
Pare Lorentz
Glennis Lorimer
Peter Lorre
Joseph Losey
Emil Loteanu
Susanne Lothar
Caity Lotz
Ye Lou
Lori Loughlin
Jonathan Loughran
Aku Louhimies
Annabelle Louie
Julia Louis-Dreyfus
Anita Louise
Tina Louise
Todd Louiso
Billie Lourd
Demi Lovato
Bessie Love
Courtney Love
Faizon Love
Montagu Love
Phyllis Love
Frank Lovejoy
Ray Lovelock
Patrice Lovely
Lyle Lovett
Ophelia Lovibond
Jon Lovitz
Richard Low
Jack Lowden
Arthur Lowe
Chad Lowe
Edmund Lowe
George Lowe
Rob Lowe
Carey Lowell
Jessica Lowndes
Declan Lowney
Lynn Lowry
Myrna Loy
Nanni Loy
Johnny Lozada
Margarita Lozano
Chuan Lu
Han Lu
Lisa Lu
Lixiao Lu
Qinhai Lu
Yang Lu
Yao Lu
Yi Lu
Yi-Ching Lu
Yulai Lu
Zhang Lu
Lu Yi-Ching
Patti LuPone
Arthur Lubin
Ernst Lubitsch
George Lucas
Isabel Lucas
Jessica Lucas
Josh Lucas
Matt Lucas
Peter J. Lucas
Sam Lucas
Claire Luce
Clare Boothe Luce
Sid Lucero
Daniele Luchetti
Fabrice Luchini
Luigi Luciano
Rudolf Lucieer
Bud Luckey
Susan Luckey
Ludacris
Barbara Luddy
Edward Ludwig
Laurette Luez
Bela Lugosi
Baz Luhrmann
Ray Lui
Florian Lukas
Paul Lukas
Derek Luke
Keye Luke
Robert Luketic
Wolfgang Lukschy
Folco Lulli
Carl Lumbly
Baruch Lumet
Sidney Lumet
Auguste Lumière
Louis Lumière
Joanna Lumley
Bigas Luna
Diego Luna
John Lund
Kátia Lund
Richard Lund
Synnøve Macody Lund
Dolph Lundgren
William Lundigan
Fong Lung
Shao-hua Lung
Sihung Lung
Cherie Lunghi
Huangzong Luo
Ida Lupino
Wallace Lupino
Alberto Lupo
Federico Luppi
John Lurie
Rod Lurie
Masiela Lusha
Hamilton Luske
William Lustig
Nadine Lustre
Nadia Lutfi
Pyotr Lutsik
Kellan Lutz
Noémie Lvovsky
Elena Lyadova
Troels Lyby
John Lydon
David Lynch
Jane Lynch
John Lynch
John Carroll Lynch
Kelly Lynch
Paul Lynch
Richard Lynch
Susan Lynch
Paul Lynde
Simon Lyndon
Adrian Lyne
Carol Lynley
Ann Lynn
Diana Lynn
Jeffrey Lynn
Jonathan Lynn
Ralph Lynn
Melanie Lynskey
Sue Lyon
Natasha Lyonne
Robert F. Lyons
Bert Lytell
Stanislav Lyubshin
Kovács László
Jean-Pierre Léaud
Sylvie Léonard
Philippe Léotard
Marcel Lévesque
Brandon López
Sergi López
Ignacio López Tarso
Luis López Vázquez
Pilar López de Ayala
Elina Löwensohn
Klaus Löwitsch
Liping Lü
Xiaohe Lü
Zhong Lü
Joram Lürsen
MGK
Dong-seok Ma
Jingle Ma
Joe Ma
Ju-Lung Ma
Li Ma
Nien-Hsien Ma
Sichun Ma
Tzi Ma
Yili Ma
Weibang Ma-Xu
Dick Maas
Theo Maassen
Kate Maberly
Eric Mabius
Luke Mably
Bernie Mac
Rachel MacAdams
Stewart MacAllister
Ray MacAnally
Aidan MacArdle
Charles MacArthur
Hayes MacArthur
James MacArthur
Callan MacAuliffe
James MacAvoy
May MacAvoy
Diane MacBain
Jack MacBrayer
Chi MacBride
Danny MacBride
Jim MacBride
Simon MacBurney
Irish MacCalla
Lon MacCallister
David MacCallum
John MacCallum
Mercedes MacCambridge
Tom MacCamus
Chuck MacCann
Donal MacCann
Leo MacCarey
Fred MacCarren
Andrew MacCarthy
Colm MacCarthy
Jenny MacCarthy
Kevin MacCarthy
Melissa MacCarthy
Nicholas MacCarthy
Sheila MacCarthy
Tom MacCarthy
Jesse MacCartney
Cady MacClain
Alyssa MacClelland
Sean MacClory
Marc MacClure
Vicky MacClure
Edie MacClurg
Heather MacComb
Matthew MacConaughey
Simon MacCorkindale
Catherine MacCormack
Colin MacCormack
Eric MacCormack
Mary MacCormack
Patty MacCormack
F. J. MacCormick
Kathryn MacCormick
Alec MacCowen
Martin Luther MacCoy
Matt MacCoy
Mike MacCoy
Sylvester MacCoy
Paul MacCrane
Joel MacCrea
Helen MacCrory
Michael MacCullers
Ian MacCulloch
Kyle MacCulloch
Philo MacCullough
Suli MacCullough
Jennette MacCurdy
Bill MacCutcheon
Martine MacCutcheon
Hattie MacDaniel
Charlie MacDermott
Dylan MacDermott
Kathleen MacDermott
Marc MacDermott
Ufuoma MacDermott
Ian MacDiarmid
Martin MacDonagh
Audra MacDonald
Christopher MacDonald
Edmund MacDonald
Francis MacDonald
Frank MacDonald
J. Farrell MacDonald
James MacDonald
Jeanette MacDonald
Marie MacDonald
Ray MacDonald
Wallace MacDonald
Mary MacDonnell
Neal MacDonough
Frances MacDormand
Roddy MacDowall
Andie MacDowell
Malcolm MacDowell
Michael MacElhatton
Natascha MacElhone
Dominique MacElligott
John MacEnery
Peter MacEnery
Reba MacEntire
Vincent MacEveety
Andy S. MacEwan
Geraldine MacEwan
Gates MacFadden
George MacFarland
Seth MacFarlane
MacG
Paul MacGann
Darren MacGavin
Jack MacGee
Scott MacGehee
Bruce MacGill
Everett MacGill
Howard MacGillin
Kelly MacGillis
John C. MacGinley
Ted MacGinley
Niall MacGinnis
Mike MacGlone
Frank (Sr.) MacGlynn
Patrick MacGoohan
Elizabeth MacGovern
Dorothy MacGowan
J. P. MacGowan
Rose MacGowan
Jack MacGowran
Doug MacGrath
Joseph MacGrath
Leueen MacGrath
Matt MacGrath
Ali MacGraw
Charles MacGraw
Phil MacGraw
Tim MacGraw
Ewan MacGregor
Matthew MacGrory
Paul MacGuigan
Don MacGuire
Dorothy MacGuire
Kathryn MacGuire
Joel MacHale
Stephen MacHattie
Frank MacHugh
Tim MacInnerny
John MacIntire
Burr MacIntosh
Pollyanna MacIntosh
Bird Thongchai MacIntyre
Liam MacIntyre
Martha MacIsaac
Adam MacKay
Barry MacKay
George MacKay
Dave MacKean
Michael MacKean
Gina MacKee
Lonette MacKee
Lucky MacKee
Roxanne MacKee
Ian MacKellen
Siobhán MacKenna
Virginia MacKenna
Austin P. MacKenzie
Ben MacKenzie
Jacqueline MacKenzie
Doug MacKeon
Leo MacKern
Kevin MacKidd
Mark MacKinney
Nina Mae MacKinney
Kate MacKinnon
Ray MacKinnon
Kyle MacLachlan
Andrew V. MacLaglen
Cyril MacLaglen
Victor MacLaglen
Shirley MacLaine
Barton MacLane
Norman MacLaren
Gibb MacLaughlin
Ian MacLean
Wendi MacLendon-Covey
Norman Z. MacLeod
Aline MacMahon
Julian MacMahon
Kenneth MacMillan
Ross MacMillan
Teri MacMinn
Fred MacMurray
Scoot MacNairy
David MacNally
Kevin MacNally
Stephen MacNally
Katherine MacNamara
Sean MacNamara
Ian MacNaughton
John MacNaughton
Ian MacNeice
Claudia MacNeil
Kate MacNeil
Meredith MacNeill
Tress MacNeille
Kristy MacNichol
Peter MacNicol
Ant MacPartlin
Christopher MacQuarrie
Steve MacQueen
Steve R. MacQueen
Gordon MacRae
Henry MacRae
Gerald MacRaney
Ian MacShane
Gerard MacSorley
Graham MacTavish
Janet MacTeer
James MacTeigue
John MacTiernan
Eve MacVeagh
Erminio Macario
Ralph Macchio
Danielle Macdonald
Kelly Macdonald
Kevin Macdonald
Norm Macdonald
Shauna Macdonald
Rita Macedo
Angus Macfadyen
Matthew Macfadyen
Josef Mach
Gustav Machatý
Carmen Machi
Gabriel Macht
Stephen Macht
Juliusz Machulski
Jiří Macháček
Marion Mack
Parker Mack
Dorothy Mackaill
Fulton Mackay
Alexander Mackendrick
Alex Mackenna
David Mackenzie
John Mackenzie
Louis H. Mackey
Anthony Mackie
Steven Mackintosh
Ian Maclaren
Kevin R. Macnally
Patrick Macnee
Elle Macpherson
Duncan Macrae
George Macready
William H. Macy
József Madaras
Donald Madden
John Madden
Richard Madden
Guy Maddin
Neeraj Madhav
Kavya Madhavan
P. Madhavan
R. Madhavan
Madhavi
Madhoo
Madhu
Madhubala
T. A. Madhuram
V. Madhusudan Rao
K. M. Madhusudhanan
Amy Madigan
Bailee Madison
Guy Madison
Madonna
Teresa Madruga
Michael Madsen
Ole Christian Madsen
Virginia Madsen
Roman Madyanov
Margareth Madè
Aki Maeda
Atsuko Maeda
Mía Maestro
Kurt Maetzig
Yoná Magalhães
John Magaro
Pua Magasiva
Robbie Magasiva
Shaina Magdayao
Patrick Magee
Brandon Maggart
Pupella Maggio
Lamberto Maggiorani
Benoît Magimel
Anna Magnani
Luigi Magni
Pierre Magnier
Albert Magnoli
Ann Magnuson
Kate Magowan
Kathleen Maguire
Sean Maguire
Sharon Maguire
Tobey Maguire
Ravindra Mahajani
Taj Mahal
George Maharis
Balu Mahendra
J. Mahendran
Sean Maher
Khan Mahira
Bruce Mahler
Jock Mahoney
John Mahoney
Hongmei Mai
Jacqueline Maillan
Deborah Mailman
Marjorie Main
Lorna Maitland
Franjo Majetić
Majid Majidi
Tina Majorino
Phani Majumdar
Alan Mak
Juno Mak
Karl Maka
Inna Makarova
Miriam Makeba
Avtandil Makharadze
Samira Makhmalbaf
Yōko Maki
Yui Makino
Lawrence Makoare
Sergei Makovetsky
Helena Makowska
Zeta Makrypoulia
Ray Mala
Patrick Malahide
Gerard Malanga
Zygmunt Malanowicz
Fred Malatesta
Malavika
Christophe Malavoy
Sibi Malayil
Henrik Malberg
Romany Malco
Clair Malcolm St.
Karl Malden
Arthur Malet
Larisa Malevannaya
Annet Malherbe
Malhotra
Harshaali Malhotra
June Malia
Terrence Malick
Art Malik
Pervez Malik
Veena Malik
Joshua Malina
Hema Malini
John Malkovich
Louis Malle
Miles Malleson
Koel Mallick
Ranjit Mallick
Jan Malmsjö
Birger Malmsten
Bruce Malmuth
Dorothy Malone
Jena Malone
William Malone
Michael Maloney
Natassia Malthe
Vidya Malvade
David Mamet
Noto Mamiko
Robert Mammone
Mammootty
Rouben Mamoulian
Janice Man
Li Man
Xyriel Manabat
Jose Manalo
Lakshmi Manchu
Vishnu Manchu
Don Mancini
Nick Mancuso
Kunitoshi Manda
Mandakini
Chandrakant Mandare
Howie Mandel
Luis Mandoki
Aasif Mandvi
Louis Mandylor
Anant Govind Mane
Gaspard Manesse
Nino Manfredi
Giulio Manfredonia
Stephen Mangan
Joe Manganiello
Silvana Mangano
Alec Mango
Erni Mangold
James Mangold
Camryn Manheim
Suhasini Maniratnam
Manivannan
Mahesh Manjrekar
Joseph L. Mankiewicz
Tom Mankiewicz
Alakina Mann
Anthony Mann
Daniel Mann
Danny Mann
Delbert Mann
Gabriel Mann
Leonard Mann
Leslie Mann
Michael Mann
Paul Mann
Thomas Mann
David Manners
Renate Mannhardt
Lucie Mannheim
Ettore Manni
Katy Manning
Taryn Manning
Erina Mano
Manorama
J. P. Manoux
Jayne Mansfield
Marilyn Manson
Joe Mantegna
Joe Mantell
Jason Mantzoukas
Bimbo Manuel
Lesley Manville
Linda Manz
Eduardo Manzano
Luis Manzano
Zhushi Mao
Samuel Maoz
William Mapother
Adele Mara
Kate Mara
Rooney Mara
Jean Marais
Anant Purushottam Marathe
Sophie Marceau
Sylvain Marcel
Fredric March
Jane March
Georges Marchal
Guy Marchand
Nancy Marchand
Max Marcin
Andrea Marcovicci
Vera Maretskaya
Barton Margaret
Bam Margera
Antonio Margheriti
Margo
Janet Margolin
Stuart Margolin
Miriam Margolyes
Julianna Margulies
Dulce Maria
Ferdinand Marian
Luis Mariano
Constance Marie
Lisa Marie
Jean-Pierre Marielle
Eli Marienthal
Cheech Marin
Edwin L. Marin
Jacques Marin
Anamaria Marinca
Ken Marino
José Mojica Marins
Mario
Frances Marion
George F. Marion
Mona Maris
Ernst Marischka
Chris Marker
Enid Markey
Kika Markham
Fletcher Markle
Peter Markle
Leonid Markov
Karl Markovics
Harrison Marks
Winnie Markus
John Marley
Bérénice Marlohe
Hugh Marlowe
June Marlowe
Percy Marmont
Kelli Maroney
Erika Marozsán
Christian Marquand
Richard Marquand
Peter Marquardt
Joey Marquez
Ramona Marquez
María Elena Marqués
Laïla Marrakchi
Moore Marriott
Kenneth Mars
Branford Marsalis
Eddie Marsan
James Marsden
Jason Marsden
Matthew Marsden
Carol Marsh
James Marsh
Jean Marsh
Mae Marsh
Alan Marshal
E. G. Marshall
Frank Marshall
Garry Marshall
George Marshall
Herbert Marshall
James Marshall
Kenneth Marshall
Kris Marshall
Marion Marshall
Neil Marshall
Noel Marshall
Paula Marshall
Penny Marshall
Rob Marshall
Tully Marshall
Logan Marshall-Green
James Marsters
Lucrecia Martel
Manuela Martelli
Andrea Martin
Carmi Martin
Chris William Martin
D'Urville Martin
Dean Martin
Dewey Martin
Jean Martin
Jesse L. Martin
Kellie Martin
Mary Martin
Millicent Martin
Nan Martin
Pamela Sue Martin
Paul Martin
Ross Martin
Steve Martin
Strother Martin
Tony Martin
Vivian Martin
Margo Martindale
Elsa Martinelli
Jean Martinelli
Alessandra Martines
Natalie Martinez
Olivier Martinez
Patrice Martinez
Max Martini
Rossana Martini
Sergio Martino
Orlando Martins
Leslie H. Martinson
Sergey Martinson
Andrew Marton
Georgy Martyniuk
Ana Martín
Eugenio Martín
Maribel Martín
Fele Martínez
Emilio Martínez Lázaro
Laia Marull
Lee Marvin
Chico Marx
Groucho Marx
Harpo Marx
Zeppo Marx
Unni Mary
Tsugawa Masahiko
Tsukayama Masane
Nagase Masatoshi
Joseph Mascolo
Francesco Maselli
Jamshid Mashayekhi
Kōichi Mashimo
Vladimir Mashkov
Giulietta Masina
Neil Maskell
Virginia Maskell
Tatiana Maslany
Igor Maslennikov
Jackie Mason
James Mason
LeRoy Mason
Marlyn Mason
Marsha Mason
Shirley Mason
Varvara Massalitinova
Lea Massari
Anna Massey
Ilona Massey
Raymond Massey
Paul Massie
Chris Massoglia
Ghassan Massoud
Charlie Massó
Valerio Mastandrea
Christopher Masterson
Fay Masterson
Mary Stuart Masterson
Peter Masterson
Mary Elizabeth Mastrantonio
Camillo Mastrocinque
Chiara Mastroianni
Marcello Mastroianni
Toshio Masuda
Yasuzo Masumura
Richard Masur
Orestes Matacena
Heather Matarazzo
Ketaki Mategaonkar
Ariel Mateluna
Jerry Mathers
Hans Matheson
Tim Matheson
Kerwin Mathews
Bob Mathias
Milly Mathis
Samantha Mathis
Arjun Mathur
Édouard Mathé
Matisse
Matisyahu
Ratnakar Matkari
Urmila Matondkar
Takako Matsu
Kenji Matsuda
Sadatsugu Matsuda
Yusaku Matsuda
Yōji Matsuda
Naoko Matsui
Hiroki Matsukata
Rika Matsumoto
Sachi Matsumoto
Tamaki Matsumoto
Yasunori Matsumoto
Tamaki Matsuoka
Yoshitsugu Matsuoka
Yutaka Matsushige
Nanako Matsushima
Kenichi Matsuyama
Takashi Matsuyama
Zenzo Matsuyama
Yasuko Matsuyuki
Tori Matsuzaka
Eva Mattes
Walter Matthau
Ulrich Matthes
Brian Matthews
Dave Matthews
Jessie Matthews
Junius Matthews
Lester Matthews
Maurizio Mattioli
Mario Mattoli
Matt Mattox
Scotty Mattraw
Arne Mattsson
Helena Mattsson
Victor Mature
Maksim Matveyev
Johanna Matz
Rudolph Maté
Jessica Mauboy
Patricia Mauceri
Billy Mauch
Bobby Mauch
Arthur Maude
Bill Mauldin
Jean-Baptiste Maunier
Marcel Maupi
Meinhart Maur
Carmen Maura
Nicole Maurey
Claire Maurier
Gerda Maurus
Lisa Maxwell
Lois Maxwell
Marilyn Maxwell
Ronald F. Maxwell
Brian May
Elaine May
Jodhi May
Joe May
Michaela May
Herschel Mayall
Rik Mayall
Eddie Mayehoff
Carl Mayer
Peter Mayhew
Tony Maylam
Ken Maynard
Ferdy Mayne
Juliette Mayniel
Archie Mayo
Virginia Mayo
Melanie Mayron
Daniel Mays
Jayma Mays
Albert Maysles
David Maysles
Iizuka Mayumi
Debi Mazar
Dan Mazer
Ahmed Mazhar
Craig Mazin
Monet Mazur
Mike Mazurki
Paul Mazursky
Anna Mazzamauro
Marcello Mazzarella
Joseph Mazzello
Pascal Mazzotti
Tove Maës
Maïwenn
Gugu Mbatha-Raw
Courtland Mead
Audrey Meadows
Shane Meadows
Tim Meadows
Colm Meaney
Anne Meara
Derek Mears
Meat Loaf
Scott Mechlowicz
Peter Medak
Kay Medford
Pen Medina
Aleksandr Medvedkin
Michael Medwin
Ralph Meeker
Meena
Kumari Meena
Olivier Megaton
John Megna
Ali Mehmood
Prakash Mehra
Darius Mehrjui
Deepa Mehta
Ketan Mehta
Vijaya Mehta
Suxiao Mei
Yong Mei
Thomas Meighan
John Meillon
Josef Meinrad
Gus Meins
Fernando Meirelles
Jonas Mekas
Fred Melamed
Mariangela Melato
Ib Melchior
Lauritz Melchior
Gilbert Melki
Breno Mello
Selton Mello
Umberto Melnati
Luís Melo
Christopher Meloni
James Melton
Jean-Pierre Melville
Murray Melvin
Ricky Meléndez
Ben Mendelsohn
Eva Mendes
Lothar Mendes
Sam Mendes
Luis Mendez
Mauro Mendonça
Natalie Mendoza
Nithya Menen
Glória Menezes
Jessey Meng
Chris Menges
Adolphe Menjou
Sally Menke
Denis Menochet
Anoop Menon
Balachandra Menon
Biju Menon
Gautham Vasudev Menon
P. N. Menon
Reshmi Menon
Oleg Menshikov
Vladimir Menshov
Idina Menzel
Jiří Menzel
Heather Menzies
Tobias Menzies
William Cameron Menzies
Kad Merad
Rick Mercer
Ismail Merchant
Stephen Merchant
Vivien Merchant
Michèle Mercier
Melina Mercouri
Paul Mercurio
Burgess Meredith
Luc Merenda
Isabelle Mergault
E. Elias Merhige
Lee Meriwether
Karl Merkatz
Una Merkel
S. Epatha Merkerson
Vasili Merkuryev
Joanna Merlin
Ethel Merman
Frank Merrill
Gary Merrill
Ryan Merriman
Clive Merrison
Scott Mescudi
Roxane Mesquida
Hannes Messemer
Don Messick
Chris Messina
Debra Messing
Laurie Metcalf
Jesse Metcalfe
Method Man
Art Metrano
Alan Metter
Jim Metzler
Paul Meurisse
Jason Mewes
Harry Meyen
Breckin Meyer
Dina Meyer
Emile Meyer
Johannes Meyer
Nicholas Meyer
Russ Meyer
Torben Meyer
Jonathan Rhys Meyers
Nancy Meyers
Michelle Meyrink
Giovanna Mezzogiorno
Yang Mi
Nora Miao
Pu Miao
Tien Miao
Oscar Micheaux
Dominique Michel
Majid Michel
Maurizio Micheli
Giulia Michelini
Roger Michell
Claudia Michelsen
Maria Michi
Edwin Middleton
Robert Middleton
Dale Midkiff
Bette Midler
Mako Midori
Louise Mieritz
Toshirô Mifune
Eduardo Mignogna
Alexandre Mihalesco
